Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C),AC Power (%)
8054000,43.54,78.04,25.58,50.00000000000002
8056000,46.57,75.97,24.43,43.20796394755384
8058000,46.0,78.21,25.67,60.06307065599107
8060000,49.18,78.18,25.66,86.5295850066934
8062000,43.35,77.14,25.08,41.66077450033109
8064000,44.02,76.9,24.94,38.359836755600206
8066000,43.27,78.91,26.06,50.49024982117425
8068000,46.84,76.11,24.51,47.85683025565602
8070000,45.89,75.06,23.92,32.34688459691724
8072000,44.2,75.61,24.23,14.857142857142849
8074000,42.8,76.86,24.92,37.79961743768528
8076000,46.52,76.33,24.63,46.64988629205328
8078000,45.5,76.52,24.73,38.555657317764876
8080000,47.11,75.93,24.41,50.00000000000004
8082000,44.85,76.56,24.76,32.29536402640319
8084000,43.87,76.43,24.68,30.362730284325185
8086000,47.5,78.23,25.68,86.34920634920634
8088000,47.67,77.67,25.37,79.66648443344656
8090000,45.37,77.19,25.11,46.20049617036681
8092000,45.06,76.55,24.75,32.78480253992944
8094000,44.8,76.83,24.91,37.51179330552559
8096000,47.57,76.46,24.7,56.299287410926354
8098000,45.47,76.72,24.84,41.30372948711123
8100000,42.34,76.65,24.81,34.26581345169838
8102000,45.92,75.35,24.08,32.82818107380978
8104000,46.37,78.12,25.62,65.55245316670376
8106000,44.87,74.89,23.83,13.386228482003132
8108000,46.93,77.61,25.34,74.64606083750023
8110000,45.58,76.81,24.89,43.76283340083929
8112000,41.98,77.01,25.01,40.18725693507413
8114000,46.77,77.24,25.13,64.61616811749128
8116000,42.93,76.9,24.94,38.359836755600206
8118000,45.16,76.04,24.47,19.091094854440218
8120000,43.0,77.32,25.18,43.99796190877783
8122000,43.29,76.21,24.56,20.729167334294615
8124000,46.78,75.67,24.26,46.59643130629265
8126000,47.13,76.55,24.75,57.94169352475828
8128000,44.24,76.75,24.86,35.98233831301743
8130000,46.36,76.7,24.83,50.26715341658677
8132000,44.42,77.6,25.33,46.78245250739432
8134000,46.61,76.82,24.9,55.964235259127044
8136000,46.16,75.08,23.93,36.5937581512412
8138000,44.31,78.43,25.79,50.00000000000001
8140000,44.54,77.15,25.08,41.86815159856021
8142000,43.79,77.29,25.16,41.76617622508879
8144000,44.04,78.32,25.73,50.000000000000014
8146000,44.28,77.33,25.18,43.890796457644825
8148000,47.68,77.58,25.32,77.4118440243265
8150000,44.24,77.38,25.21,44.336242349067156
8152000,45.13,77.42,25.23,46.27442312643116
8154000,42.66,77.38,25.21,44.65735488207049
8156000,45.16,77.53,25.29,47.6757111050296
8158000,46.24,77.86,25.48,62.88571000540444
8160000,45.5,77.13,25.07,46.65475916418756
8162000,48.35,77.54,25.3,76.55871404399328
8164000,44.47,74.97,23.87,14.073517786561268
8166000,43.9,77.03,25.02,39.716867288768626
8168000,46.41,78.13,25.63,66.29416889723716
8170000,44.3,77.06,25.03,40.67914910175246
8172000,42.42,75.93,24.41,14.115648632926304
8174000,47.36,76.55,24.75,57.94169352475828
8176000,43.94,77.43,25.24,44.05832537908007
8178000,46.39,78.79,25.99,65.91841221486153
8180000,44.4,77.12,25.07,41.63609811491275
8182000,46.38,76.72,24.84,50.806459708658345
8184000,44.87,76.26,24.59,22.542083723467492
8186000,46.39,75.82,24.34,40.24308154481643
8188000,45.51,77.05,25.03,45.94860724952721
8190000,44.17,77.79,25.44,48.72226137393249
8192000,48.11,75.82,24.34,50.00000000000002
8194000,44.2,77.6,25.33,46.51761256376268
8196000,42.6,76.57,24.76,32.29536402640319
8198000,45.92,78.89,26.05,59.078888770133894
8200000,43.02,77.68,25.38,47.629876263341814
8202000,46.97,77.4,25.22,71.99039264447742
8204000,45.93,76.82,24.9,47.658991788569196
8206000,43.16,77.5,25.28,45.59882921705826
8208000,45.6,77.45,25.25,50.88810970858654
8210000,45.74,76.46,24.7,39.8569688837261
8212000,46.1,78.0,25.56,61.36718324757886
8214000,45.22,76.2,24.56,25.157099362325482
8216000,44.07,77.16,25.09,41.719129625169685
8218000,42.34,76.18,24.54,18.386508228613415
8220000,46.5,78.03,25.57,68.13786008230451
8222000,47.92,76.13,24.52,50.60797871017483
8224000,44.86,78.48,25.82,50.00000000000002
8226000,47.7,77.36,25.2,72.63131313131309
8228000,43.62,76.99,24.99,39.35503761086785
8230000,46.95,77.66,25.37,76.52914796127163
8232000,43.66,77.0,25.0,39.35363872520421
8234000,42.33,79.05,26.14,51.131035256389126
8236000,40.98,75.84,24.36,13.952688172043008
8238000,46.47,75.71,24.28,41.56505571868052
8240000,46.01,75.61,24.23,34.252519136890115
8242000,46.65,75.87,24.37,44.51172867174659
8244000,44.35,77.1,25.06,41.39939262199539
8246000,48.25,77.43,25.24,74.1422464603546
8248000,44.72,76.24,24.58,21.769843622121826
8250000,46.75,79.16,26.2,74.27502564560838
8252000,45.81,77.67,25.37,55.1806531019977
8254000,50.0,77.65,25.36,60.000000000010665
8256000,45.97,77.07,25.04,50.43088268788556
8258000,44.76,75.9,24.39,14.048677248677254
8260000,47.01,78.38,25.77,85.57493734335839
8262000,47.33,77.68,25.38,79.62130880680799
8264000,43.96,77.6,25.33,46.04397660178313
8266000,44.61,78.96,26.09,50.71006232269015
8268000,44.51,77.2,25.11,42.549257063426026
8270000,46.34,76.44,24.69,45.83023751187568
8272000,45.91,77.35,25.19,52.68024117751676
8274000,45.95,77.0,25.0,49.57418343015345
8276000,44.0,76.33,24.63,26.539137685981583
8278000,44.1,77.06,25.03,40.67914910175246
8280000,41.95,78.24,25.69,50.00000000000001
8282000,44.54,75.22,24.01,13.906775067750681
8284000,44.69,77.67,25.37,47.66375497143187
8286000,44.34,76.87,24.93,38.08219866509619
8288000,45.92,78.05,25.58,59.078888770133894
8290000,42.54,79.35,26.31,52.82732603212383
8292000,47.05,81.23,27.35,83.14661654135338
8294000,44.08,87.29,30.72,84.73424657534244
8296000,46.34,91.34,32.97,84.03853123509778
8298000,45.53,94.78,34.88,85.92648221343872
8300000,47.16,87.97,31.09,85.84999999999998
8302000,43.44,82.98,28.32,84.59099099099093
8304000,44.83,77.77,25.43,48.750954054539676
8306000,43.05,77.83,25.46,49.191382910541485
8308000,48.13,76.91,24.95,64.34116972477061
8310000,43.45,77.13,25.07,41.22811349344993
8312000,45.33,77.86,25.48,52.59013152786705
8314000,44.62,75.92,24.4,14.081871345029239
8316000,45.5,75.11,23.95,25.468862080208623
8318000,48.37,77.96,25.53,86.66143790849672
8320000,46.81,75.73,24.29,47.07177415910633
8322000,45.33,75.07,23.93,21.93152236018782
8324000,45.53,75.87,24.37,26.050650683605163
8326000,42.54,76.04,24.47,14.330062041738712
8328000,44.35,76.67,24.82,34.626861295384366
8330000,44.21,75.3,24.06,14.824611708482673
8332000,45.1,75.55,24.19,16.449584215030043
8334000,48.23,77.37,25.21,73.00190543939433
8336000,43.68,77.37,25.21,43.18728407889948
8338000,45.45,76.6,24.78,39.424944682772676
8340000,45.56,74.49,23.61,26.62284603978119
8342000,46.52,78.03,25.57,68.58595667569037
8344000,47.13,77.71,25.39,79.60454595297401
8346000,45.9,75.22,24.01,32.50762910798116
8348000,46.2,76.29,24.61,41.144918344696364
8350000,45.2,77.57,25.32,48.576683073778206
8352000,40.68,77.37,25.21,44.65735488207049
8354000,45.03,77.61,25.34,47.41069959711995
8356000,43.23,75.79,24.33,14.922931442080376
8358000,43.13,77.6,25.33,46.584732710162534
8360000,45.02,77.53,25.29,46.394758925182764
8362000,46.65,77.23,25.13,61.45895329318749
8364000,45.22,76.2,24.56,25.157099362325482
8366000,46.23,77.35,25.19,55.90039074732798
8368000,42.75,77.24,25.13,42.988935443334825
8370000,43.62,76.18,24.54,20.289257874389918
8372000,43.85,78.55,25.86,50.0
8374000,45.13,76.92,24.96,40.36628056076446
8376000,45.08,76.56,24.76,33.496254535790456
8378000,44.28,76.56,24.76,32.29536402640319
8380000,48.38,76.78,24.88,62.154357624985686
8382000,44.89,75.82,24.34,13.891787439613525
8384000,42.56,78.67,25.93,50.00000000000005
8386000,45.19,77.51,25.28,47.76178883870341
8388000,44.25,78.37,25.76,50.00000000000001
8390000,44.62,77.15,25.08,41.86815159856021
8392000,45.96,77.42,25.23,53.9517825921703
8394000,43.21,77.02,25.01,40.18725693507413
8396000,47.43,76.89,24.94,64.02958872723107
8398000,43.31,76.7,24.83,34.97851477054084
8400000,45.59,77.92,25.51,55.442343540089134
8402000,43.92,77.36,25.2,43.16107071019651
8404000,42.91,76.6,24.78,33.12120934377193
8406000,43.99,76.91,24.95,38.63281675242114
8408000,44.73,75.81,24.34,13.891787439613525
8410000,43.34,78.25,25.69,49.99999999999999
8412000,45.15,77.69,25.38,49.20493350803163
8414000,44.4,77.03,25.02,40.434596106270845
8416000,44.04,75.94,24.41,15.409009009009276
8418000,46.26,75.96,24.42,38.160627289377516
8420000,43.38,77.96,25.53,50.00000000000003
8422000,46.81,76.12,24.51,47.3896495552071
8424000,42.98,77.79,25.44,48.813166658622286
8426000,43.92,77.98,25.54,50.000000000000014
8428000,43.25,75.64,24.24,14.96732026143791
8430000,43.37,76.93,24.96,38.90141012909637
8432000,44.3,77.24,25.13,42.988935443334825
8434000,45.49,75.29,24.05,25.27234386451685
8436000,45.18,76.4,24.67,31.03021863369187
8438000,47.45,76.99,24.99,65.59061403508764
8440000,43.88,76.89,24.94,38.359836755600206
8442000,46.72,77.14,25.08,62.659666371233385
8444000,47.0,77.95,25.53,85.55555555555043
8446000,44.25,75.59,24.22,14.696969696969697
8448000,45.31,76.92,24.96,42.35650345099253
8450000,45.97,76.25,24.58,36.73862267408389
8452000,46.3,76.21,24.56,40.896339452566664
8454000,43.44,79.15,26.19,51.624669881036084
8456000,44.33,76.3,24.61,24.00477480135019
8458000,46.43,76.9,24.94,54.085059981890595
8460000,44.4,76.34,24.63,25.36768389365069
8462000,47.94,75.07,23.93,50.000000000000014
8464000,42.3,78.24,25.69,50.00000000000001
8466000,44.17,78.75,25.97,50.00000000000028
8468000,45.51,76.81,24.89,42.97354069454331
8470000,46.37,77.16,25.09,55.132372950079606
8472000,41.84,78.1,25.61,50.00000000000002
8474000,43.85,77.69,25.38,46.927938785270186
8476000,46.76,77.2,25.11,64.06102883849867
8478000,42.48,77.76,25.42,48.54877923751767
8480000,44.01,77.29,25.16,42.74683455003066
8482000,48.58,76.5,24.72,56.95572565974433
8484000,45.28,75.0,23.89,20.799492602833467
8486000,46.66,76.55,24.75,52.403284106165394
8488000,43.32,76.51,24.73,30.951203972246013
8490000,43.49,74.64,23.69,15.53090819104183
8492000,43.08,77.02,25.01,40.18725693507413
8494000,46.49,76.98,24.99,56.27582942003771
8496000,45.17,79.01,26.12,51.797818681060946
8498000,42.2,78.53,25.85,50.00000000000002
8500000,47.17,80.07,26.71,81.86437064370647
8502000,44.85,75.91,24.39,14.048677248677254
8504000,45.3,77.16,25.09,45.105466032254704
8506000,46.01,77.45,25.25,54.8670868437309
8508000,44.97,78.51,25.84,50.00000000000045
8510000,45.57,76.41,24.67,37.05609808521578
8512000,43.39,76.52,24.73,30.951203972246013
8514000,43.89,77.48,25.27,44.50812281106813
8516000,44.31,77.1,25.06,41.39939262199539
8518000,47.59,77.5,25.28,75.73126907748295
8520000,45.11,75.33,24.07,16.538970084671917
8522000,46.14,77.03,25.02,51.534029826939914
8524000,47.91,77.0,25.0,65.9045691150954
8526000,43.99,75.28,24.04,15.592691029900326
8528000,44.08,78.2,25.67,50.00000000000003
8530000,43.75,77.02,25.01,39.1292657508206
8532000,44.69,76.0,24.44,14.220389461627482
8534000,43.44,77.88,25.49,49.76610117595201
8536000,45.79,76.74,24.86,45.451442876081465
8538000,43.11,77.67,25.37,47.37859800470194
8540000,44.39,77.5,25.28,45.84360552943636
8542000,47.36,76.53,24.74,57.611638619911574
8544000,43.73,77.59,25.33,45.715993932296655
8546000,44.69,76.5,24.72,30.4729088230479
8548000,43.9,76.8,24.89,36.91913598491879
8550000,46.0,77.11,25.06,51.05254227686579
8552000,43.68,77.19,25.11,41.202720513266826
8554000,41.76,77.02,25.01,40.18725693507413
8556000,44.2,78.15,25.64,50.00000000000002
8558000,45.75,75.36,24.09,30.02840909090909
8560000,45.02,76.19,24.55,19.772172025002003
8562000,46.56,76.59,24.77,51.47119880584036
8564000,45.27,79.34,26.3,53.23327395796234
8566000,44.16,77.92,25.51,50.00000000000001
8568000,43.22,76.65,24.81,34.26581345169838
8570000,44.42,77.45,25.25,45.35213472671444
8572000,43.38,76.91,24.95,38.63281675242114
8574000,40.41,77.31,25.17,43.83998158783966
8576000,48.6,78.97,26.09,85.1861775651249
8578000,47.31,76.94,24.97,64.96494480220788
8580000,44.77,77.16,25.09,42.09810406342566
8582000,45.91,77.24,25.13,51.54393833879116
8584000,43.07,76.31,24.62,24.69787333446111
8586000,43.6,76.9,24.94,38.359836755600206
8588000,44.23,78.02,25.57,50.000000000000014
8590000,45.06,77.13,25.07,42.25583455027479
8592000,45.22,76.47,24.71,33.564612658248514
8594000,46.94,76.79,24.88,61.081478908743854
8596000,45.41,78.03,25.57,53.69695045195167
8598000,44.01,77.25,25.14,42.375077621243655
8600000,44.28,77.18,25.1,42.326300984528885
8602000,46.29,77.95,25.53,64.17999319637335
8604000,43.75,76.74,24.86,36.18365006697256
8606000,43.71,77.39,25.22,43.30414247315482
8608000,42.71,76.03,24.46,14.292970521543205
8610000,43.64,76.24,24.58,23.906391496509446
8612000,44.71,76.19,24.55,19.2772666650695
8614000,42.42,77.5,25.28,46.01854180639395
8616000,45.39,77.82,25.46,52.776923918087704
8618000,44.19,76.45,24.69,28.939455377930692
8620000,45.55,78.84,26.02,55.26565913196442
8622000,45.12,77.6,25.33,48.0400401635327
8624000,46.07,76.25,24.58,38.18985319258634
8626000,43.69,76.01,24.45,16.03989575930012
8628000,44.59,75.76,24.31,13.805279312461629
8630000,41.99,75.97,24.43,14.184916522740973
8632000,45.45,76.42,24.68,35.985703947255416
8634000,45.62,78.27,25.71,55.74697867566872
8636000,45.6,78.35,25.75,55.542319749216375
8638000,44.92,76.48,24.71,29.97858954366614
8640000,47.14,81.45,27.47,83.39923430321592
8642000,47.2,87.09,30.61,85.91812865497074
8644000,47.24,94.59,34.77,85.98392434988179
8646000,47.78,87.39,30.77,86.59986197377498
8648000,45.66,82.31,27.95,84.35123966942142
8650000,43.82,79.98,26.66,59.10698996902985
8652000,48.23,77.22,25.12,69.8012526752355
8654000,44.54,77.44,25.24,45.25049820923392
8656000,42.48,78.31,25.73,50.000000000000014
8658000,46.6,75.16,23.98,43.70071258907367
8660000,43.75,77.51,25.28,44.50615766514837
8662000,45.59,77.83,25.46,54.681069615393135
8664000,46.29,76.94,24.97,51.90894330045203
8666000,44.58,76.41,24.67,27.8283918409581
8668000,46.76,75.72,24.29,46.2783085204403
8670000,44.91,75.8,24.33,13.862295081967401
8672000,46.85,78.37,25.76,78.62803454110042
8674000,46.81,77.75,25.42,73.68196251370587
8676000,46.7,77.05,25.03,61.02608341598379
8678000,45.74,77.34,25.19,51.075037194571
8680000,44.15,77.42,25.23,44.496112540146214
8682000,44.71,78.16,25.64,50.000000000000014
8684000,45.85,78.45,25.81,58.247416206085276
8686000,43.27,75.66,24.26,15.012125943273494
8688000,45.39,75.82,24.34,23.439356566713776
8690000,45.16,77.3,25.17,45.38338943417329
8692000,43.79,77.56,25.31,45.0978794872955
8694000,45.06,77.81,25.45,49.64974119248446
8696000,45.67,76.98,24.99,46.749921284244394
8698000,46.37,74.92,23.84,39.91772736444606
8700000,42.6,76.79,24.88,36.613617759904415
8702000,47.56,77.76,25.42,81.91775734828057
8704000,44.86,77.5,25.28,46.01854180639395
8706000,43.51,75.91,24.39,15.580290711998027
8708000,43.96,77.7,25.39,47.39307487366197
8710000,42.66,76.7,24.83,34.97851477054084
8712000,44.07,77.67,25.37,47.13264051115079
8714000,44.56,75.18,23.99,13.862295081967206
8716000,44.45,77.94,25.52,50.00000000000002
8718000,45.78,77.18,25.1,49.82426913471437
8720000,44.32,76.99,24.99,39.68340351449863
8722000,42.83,77.15,25.08,41.86815159856021
8724000,47.43,79.08,26.16,84.87407407407402
8726000,46.26,77.78,25.43,61.945089970417854
8728000,44.49,75.74,24.3,14.024169986719787
8730000,46.01,76.84,24.91,48.57610460845354
8732000,44.27,77.0,25.0,39.93692934400901
8734000,44.13,76.64,24.8,33.89479390122947
8736000,45.88,77.23,25.13,51.26572497170864
8738000,46.38,76.58,24.77,48.85227608951717
8740000,44.07,76.67,24.82,34.626861295384366
8742000,45.62,77.43,25.24,50.88851865985362
8744000,46.67,78.01,25.56,72.46095395675852
8746000,48.62,77.47,25.26,74.92560778596483
8748000,46.01,77.01,25.01,50.252523792504014
8750000,46.09,76.65,24.81,46.32904486442517
8752000,45.86,78.22,25.68,58.363901885087344
8754000,40.58,77.56,25.31,46.5823175327703
8756000,45.52,76.65,24.81,41.151587070837564
8758000,47.59,76.52,24.73,57.28234101968918
8760000,46.43,76.13,24.52,41.59151147368922
8762000,46.0,78.63,25.91,60.06307065599107
8764000,46.64,77.72,25.4,68.13728294464171
8766000,46.76,77.46,25.26,66.79328815143272
8768000,45.71,76.77,24.87,44.77766761187709
8770000,46.64,76.97,24.98,58.607452563585
8772000,48.42,76.36,24.64,54.35951559597619
8774000,44.33,77.95,25.53,50.000000000000014
8776000,46.37,77.52,25.29,59.980552932184345
8778000,46.24,76.98,24.99,51.84548862691334
8780000,45.33,75.28,24.04,21.93152236018782
8782000,47.23,77.1,25.06,67.8143638077285
8784000,46.01,77.41,25.23,54.45548425274216
8786000,44.98,78.36,25.76,50.00000000000057
8788000,46.01,76.59,24.77,44.26688982250725
8790000,41.72,78.56,25.87,50.00000000000002
8792000,42.49,76.98,24.99,39.68340351449863
8794000,42.84,75.65,24.25,14.150000000000006
8796000,43.33,77.41,25.23,44.402880079450476
8798000,43.69,76.15,24.53,19.563670060986542
8800000,45.38,76.83,24.91,41.96329115334876
8802000,45.56,76.33,24.63,34.64385451040002
8804000,43.5,75.32,24.07,15.555555555555555
8806000,47.67,75.63,24.24,50.000000000000014
8808000,44.42,77.82,25.46,49.224623631612594
8810000,43.82,77.2,25.11,40.849445816789746
8812000,46.58,77.92,25.51,70.02141045633408
8814000,45.01,75.91,24.39,14.376559269545675
8816000,46.09,77.22,25.12,53.02108370382037
8818000,43.17,76.24,24.58,21.805751452720433
8820000,43.6,78.8,26.0,50.00000000000039
8822000,45.24,79.14,26.19,52.63937098979699
8824000,44.38,77.97,25.54,50.000000000000014
8826000,43.72,75.55,24.19,16.119020715630885
8828000,46.41,77.01,25.01,54.62292601481784
8830000,42.64,76.62,24.79,33.514118390434724
8832000,46.25,74.99,23.88,38.0030038621084
8834000,44.08,76.22,24.57,21.876640045891737
8836000,42.54,77.57,25.32,46.76672564880352
8838000,44.78,77.08,25.04,40.921111229866064
8840000,44.0,76.83,24.91,37.51179330552559
8842000,44.65,76.88,24.93,38.08219866509619
8844000,47.77,75.87,24.37,50.00000000000002
8846000,44.33,78.06,25.59,50.000000000000014
8848000,44.66,77.11,25.06,41.39939262199539
8850000,46.27,77.1,25.06,53.48518296043968
8852000,44.5,77.05,25.03,40.67914910175246
8854000,43.91,76.92,24.96,38.84129496043731
8856000,44.0,77.53,25.29,45.29326735251985
8858000,46.67,76.96,24.98,59.14301365666882
8860000,46.81,75.11,23.95,47.07177415910633
8862000,43.71,77.63,25.35,46.23487925724238
8864000,48.09,76.81,24.89,62.46837602927724
8866000,44.15,76.83,24.91,37.51179330552559
8868000,43.99,76.6,24.78,33.12120934377193
8870000,44.08,77.39,25.22,44.11953440973217
8872000,43.7,76.77,24.87,36.30148342977384
8874000,45.33,76.24,24.58,28.579256945326673
8876000,45.62,78.07,25.59,55.74697867566872
8878000,47.27,76.79,24.88,62.154357624985686
8880000,47.67,75.95,24.42,50.000000000000206
8882000,47.33,79.12,26.18,84.78124362895005
8884000,46.07,75.26,24.03,35.19112579357105
8886000,45.89,77.51,25.28,54.234590851532154
8888000,45.27,77.0,25.0,42.84345674815638
8890000,46.73,77.12,25.07,62.688177254692086
8892000,47.91,76.71,24.84,60.886976690779655
8894000,43.13,76.65,24.81,34.26581345169838
8896000,44.88,76.24,24.58,21.769843622121826
8898000,46.4,77.81,25.45,64.71452991452942
8900000,44.54,75.4,24.11,13.906775067750681
8902000,45.12,75.58,24.21,17.032040466877106
8904000,43.89,76.94,24.97,38.867481495758035
8906000,43.22,75.63,24.24,14.900895208004211
8908000,45.16,77.64,25.36,48.939288349594115
8910000,45.85,76.2,24.56,34.17161152160648
8912000,44.42,75.83,24.35,14.202583979328162
8914000,45.26,79.26,26.26,53.0115764385427
8916000,47.41,77.89,25.49,85.60113022255955
8918000,46.23,75.55,24.19,37.688522490063114
8920000,42.81,77.02,25.01,40.18725693507413
8922000,43.89,76.21,24.56,22.36870739932135
8924000,44.88,77.29,25.16,43.631363680779494
8926000,44.56,77.03,25.02,40.434596106270845
8928000,46.52,77.31,25.17,58.914669372170195
8930000,42.13,76.83,24.91,37.51179330552559
8932000,44.74,76.88,24.93,38.08219866509619
8934000,46.52,77.61,25.34,63.711705399778445
8936000,44.29,78.25,25.69,50.000000000000014
8938000,42.58,76.16,24.53,17.45720922467733
8940000,47.83,78.08,25.6,86.61111111111106
8942000,44.42,77.13,25.07,41.63609811491275
8944000,44.12,76.5,24.72,30.4729088230479
8946000,43.13,75.77,24.32,14.707452246435308
8948000,44.97,77.67,25.37,47.67968747230508
8950000,44.45,77.7,25.39,47.9133025020752
8952000,48.66,77.37,25.21,73.00190543939433
8954000,44.34,77.4,25.22,44.704108813101165
8956000,45.33,76.2,24.56,27.22755009780389
8958000,44.96,76.28,24.6,23.284572342127333
8960000,43.44,76.72,24.84,35.321313676135674
8962000,45.73,77.61,25.34,53.78320642305434
8964000,44.53,77.57,25.32,46.695222023958536
8966000,45.22,77.12,25.07,43.882576946480604
8968000,43.77,77.34,25.19,42.467546106674355
8970000,43.61,76.07,24.48,15.832345143410144
8972000,43.8,77.14,25.08,40.14403613221101
8974000,45.41,77.26,25.14,47.16865776977296
8976000,45.45,77.8,25.44,52.96905269337258
8978000,43.9,78.05,25.58,50.0
8980000,47.03,77.56,25.31,75.92791653882871
8982000,46.08,77.75,25.42,59.298200134794655
8984000,44.9,76.16,24.53,17.45720922467733
8986000,44.0,76.1,24.5,15.555555555558103
8988000,40.0,76.54,24.74,31.414043324309624
8990000,46.48,77.79,25.44,65.91060193572537
8992000,47.04,75.78,24.32,50.000000000000014
8994000,45.17,76.15,24.53,21.804571493747602
8996000,43.51,75.95,24.42,15.580290711998565
8998000,44.05,78.15,25.64,50.00000000000001
9000000,45.86,78.51,25.84,58.363901885087344
9002000,45.28,77.5,25.28,48.577128358836866
9004000,47.5,78.28,25.71,86.34920634920634
9006000,45.0,77.94,25.52,50.000000000000604
9008000,41.37,77.15,25.08,41.86815159856021
9010000,45.66,75.49,24.16,28.457678850591765
9012000,44.98,76.34,24.63,25.36768389365187
9014000,46.52,76.65,24.81,52.04300656117327
9016000,46.15,77.12,25.07,52.58118207099903
9018000,45.26,77.32,25.18,46.5296690844648
9020000,43.88,75.91,24.39,16.013675213675207
9022000,45.3,77.36,25.2,47.2848751835535
9024000,46.6,76.44,24.69,49.706947086954365
9026000,46.89,76.16,24.53,49.240733263831636
9028000,45.22,76.85,24.92,40.37362850697422
9030000,42.93,78.18,25.66,50.00000000000001
9032000,45.4,77.82,25.46,52.86809858185286
9034000,45.19,75.65,24.25,18.904399755004853
9036000,45.64,76.92,24.96,45.86205453913488
9038000,46.44,76.03,24.46,41.06820465116314
9040000,45.74,77.93,25.52,57.01106455666529
9042000,46.15,77.94,25.52,62.05845568031168
9044000,45.13,78.29,25.72,51.17672443871508
9046000,45.81,75.98,24.43,31.039030935475736
9048000,46.83,78.1,25.61,77.84019959920816
9050000,44.33,77.84,25.47,49.397385052954796
9052000,44.11,76.26,24.59,23.164764009551387
9054000,45.28,77.03,25.02,43.395147351049154
9056000,44.26,78.22,25.68,50.0
9058000,45.57,77.79,25.44,54.10922078616333
9060000,47.71,76.6,24.78,58.93179534883726
9062000,45.59,77.47,25.26,50.976603559752895
9064000,44.84,77.1,25.06,41.39939262199539
9066000,42.98,75.91,24.39,14.405806811836957
9068000,44.28,76.49,24.72,30.4729088230479
9070000,43.36,76.64,24.8,33.89479390122947
9072000,45.59,76.44,24.69,38.36477244044807
9074000,46.81,75.95,24.42,47.07177415910654
9076000,45.85,77.15,25.08,50.088016957486765
9078000,44.32,77.04,25.02,40.434596106270845
9080000,45.88,76.11,24.51,32.59970524592097
9082000,43.6,78.53,25.85,50.00000000000001
9084000,44.9,76.91,24.95,38.63281675242114
9086000,44.41,77.32,25.18,44.04716099981878
9088000,45.25,77.88,25.49,52.047749669815566
9090000,45.47,76.94,24.97,44.29999701059413
9092000,45.56,76.97,24.98,45.444071954966034
9094000,45.75,77.46,25.26,52.46113543301515
9096000,43.54,78.98,26.1,50.90107856653136
9098000,47.94,76.59,24.77,58.60048502372651
9100000,44.47,76.74,24.86,35.98233831301743
9102000,45.44,76.51,24.73,37.69446655361767
9104000,41.98,76.31,24.62,24.69787333446111
9106000,44.03,78.13,25.63,50.0
9108000,44.18,76.29,24.61,24.045638935620655
9110000,44.15,76.4,24.67,27.8283918409581
9112000,43.44,77.69,25.38,47.30057554730784
9114000,43.62,78.58,25.88,50.000000000000014
9116000,44.57,76.63,24.79,33.514118390434724
9118000,46.09,77.16,25.09,52.4283911516556
9120000,44.51,77.19,25.11,42.549257063426026
9122000,42.77,75.88,24.38,14.032301797819045
9124000,45.44,76.97,24.98,44.19857795330295
9126000,44.87,76.94,24.97,39.16587585371158
9128000,47.43,79.44,26.36,83.88097928436908
9130000,46.27,77.59,25.33,59.630186375960726
9132000,44.82,77.85,25.47,49.459784974751216
9134000,44.91,77.6,25.33,46.951087854779225
9136000,43.42,78.71,25.95,50.00000000000024
9138000,46.99,75.68,24.27,49.84742186963474
9140000,45.41,76.12,24.51,25.363154678584866
9142000,45.78,77.7,25.39,55.26273872028859
9144000,44.49,76.72,24.84,35.321313676135674
9146000,44.35,76.76,24.87,36.30148342977384
9148000,43.57,75.53,24.18,15.730513007537084
9150000,44.98,76.41,24.67,27.828391840959178
9152000,44.34,75.9,24.39,14.425062656641593
9154000,43.64,77.31,25.17,42.49840752159404
9156000,45.83,76.25,24.58,34.68886342277628
9158000,45.33,77.53,25.29,49.20552129279049
9160000,49.26,76.2,24.56,51.83426489055227
9162000,46.22,76.9,24.94,50.803870618251025
9164000,45.72,75.56,24.2,29.512570668034268
9166000,46.26,77.68,25.38,60.713217496828285
9168000,45.55,77.29,25.16,48.83934494003823
9170000,44.21,77.07,25.04,40.921111229866064
9172000,46.46,78.24,25.69,67.28497505599849
9174000,47.39,77.59,25.33,77.654890023036
9176000,44.96,77.89,25.49,49.81967527533709
9178000,47.0,77.62,25.34,77.00916127403192
9180000,45.28,76.78,24.88,40.04008419395135
9182000,42.93,78.45,25.81,50.00000000000001
9184000,46.41,78.06,25.59,66.29416889723716
9186000,45.83,76.31,24.62,36.30515421558888
9188000,45.44,77.8,25.44,52.875946505420046
9190000,43.15,79.59,26.44,54.53018071217102
9192000,44.98,77.39,25.22,44.85597481648684
9194000,46.3,75.34,24.08,38.794151376146715
9196000,46.33,76.76,24.87,50.897328470338806
9198000,44.93,77.92,25.51,50.000000000000234
9200000,44.43,75.68,24.27,14.176134889753566
9202000,46.47,77.2,25.11,56.71473453374782
9204000,44.69,76.71,24.84,35.321313676135674
9206000,41.77,75.98,24.43,14.184916522740973
9208000,44.04,76.16,24.53,18.609483788695886
9210000,45.27,76.62,24.79,37.29472011928599
9212000,45.04,75.33,24.07,14.574718011368708
9214000,43.86,77.99,25.55,50.000000000000014
9216000,44.73,77.95,25.53,50.00000000000001
